Id_Access-to-clean-fuels-and-technologies,Id_Entity,Code,Year,Indicador%,Outlier_Indicador%
1590,108,GUY,2015,72.8,1
1591,108,GUY,2016,74.7,1
1592,108,GUY,2017,76.2,1
1593,108,GUY,2018,77.9,1
1594,108,GUY,2019,79.5,1
1595,108,GUY,2020,80.6,1
1596,109,HTI,2000,2.6,1
1597,109,HTI,2001,2.7,1
1598,109,HTI,2002,2.9,1
1599,109,HTI,2003,3.0,1
1600,109,HTI,2004,3.05,1
1601,109,HTI,2005,3.1,1
1602,109,HTI,2006,3.3,1
1603,109,HTI,2007,3.4,1
1604,109,HTI,2008,3.4,1
1605,109,HTI,2009,3.6,1
1606,109,HTI,2010,3.6,1
1607,109,HTI,2011,3.7,1
1608,109,HTI,2012,3.7,1
1609,109,HTI,2013,3.7,1
1610,109,HTI,2014,3.8,1
1611,109,HTI,2015,4.0,1
1612,109,HTI,2016,4.0,1
1613,109,HTI,2017,4.1,1
1614,109,HTI,2018,4.3,1
1615,109,HTI,2019,4.4,1
1616,109,HTI,2020,4.5,1
1617,112,HND,2000,30.7,1
1618,112,HND,2001,32.2,1
1619,112,HND,2002,33.8,1
1620,112,HND,2003,35.0,1
1621,112,HND,2004,36.3,1
1622,112,HND,2005,37.4,1
1623,112,HND,2006,38.7,1
1624,112,HND,2007,39.8,1
1625,112,HND,2008,40.8,1
1626,112,HND,2009,41.5,1
1627,112,HND,2010,42.5,1
1628,112,HND,2011,43.2,1
1629,112,HND,2012,43.8,1
1630,112,HND,2013,44.5,1
1631,112,HND,2014,45.1,1
1632,112,HND,2015,45.9,1
1633,112,HND,2016,46.5,1
1634,112,HND,2017,47.1,1
1635,112,HND,2018,47.2,1
1636,112,HND,2019,48.1,1
1637,112,HND,2020,48.3,1
1638,114,HUN,2000,100.0,1
1639,114,HUN,2001,100.0,1
1640,114,HUN,2002,100.0,1
1641,114,HUN,2003,100.0,1
1642,114,HUN,2004,100.0,1
1643,114,HUN,2005,100.0,1
1644,114,HUN,2006,100.0,1
1645,114,HUN,2007,100.0,1
1646,114,HUN,2008,100.0,1
1647,114,HUN,2009,100.0,1
1648,114,HUN,2010,100.0,1
1649,114,HUN,2011,100.0,1
1650,114,HUN,2012,100.0,1
1651,114,HUN,2013,100.0,1
1652,114,HUN,2014,100.0,1
1653,114,HUN,2015,100.0,1
1654,114,HUN,2016,100.0,1
1655,114,HUN,2017,100.0,1
1656,114,HUN,2018,100.0,1
1657,114,HUN,2019,100.0,1
1658,114,HUN,2020,100.0,1
1659,118,ISL,2000,100.0,1
1660,118,ISL,2001,100.0,1
1661,118,ISL,2002,100.0,1
1662,118,ISL,2003,100.0,1
1663,118,ISL,2004,100.0,1
1664,118,ISL,2005,100.0,1
1665,118,ISL,2006,100.0,1
1666,118,ISL,2007,100.0,1
1667,118,ISL,2008,100.0,1
1668,118,ISL,2009,100.0,1
1669,118,ISL,2010,100.0,1
1670,118,ISL,2011,100.0,1
1671,118,ISL,2012,100.0,1
1672,118,ISL,2013,100.0,1
1673,118,ISL,2014,100.0,1
1674,118,ISL,2015,100.0,1
1675,118,ISL,2016,100.0,1
1676,118,ISL,2017,100.0,1
1677,118,ISL,2018,100.0,1
1678,118,ISL,2019,100.0,1
1679,118,ISL,2020,100.0,1
1680,120,IND,2000,22.3,1
1681,120,IND,2001,23.4,1
1682,120,IND,2002,24.7,1
1683,120,IND,2003,25.9,1
1684,120,IND,2004,27.3,1
1685,120,IND,2005,28.6,1
1686,120,IND,2006,29.5,1
1687,120,IND,2007,30.55,1
1688,120,IND,2008,32.0,1
1689,120,IND,2009,34.0,1
1690,120,IND,2010,35.4,1
1691,120,IND,2011,37.2,1
1692,120,IND,2012,39.6,1
1693,120,IND,2013,41.6,1
1694,120,IND,2014,44.8,1
1695,120,IND,2015,48.2,1
1696,120,IND,2016,51.4,1
1697,120,IND,2017,55.8,1
1698,120,IND,2018,59.8,1
1699,120,IND,2019,63.9,1
1700,120,IND,2020,67.9,1
1701,121,IDN,2000,6.1,1
1702,121,IDN,2001,6.9,1
1703,121,IDN,2002,8.0,1
1704,121,IDN,2003,9.3,1
1705,121,IDN,2004,11.3,1
1706,121,IDN,2005,14.1,1
1707,121,IDN,2006,17.9,1
1708,121,IDN,2007,22.5,1
1709,121,IDN,2008,28.5,1
1710,121,IDN,2009,34.7,1
1711,121,IDN,2010,41.3,1
1712,121,IDN,2011,47.3,1
1713,121,IDN,2012,52.9,1
1714,121,IDN,2013,58.0,1
1715,121,IDN,2014,62.8,1
1716,121,IDN,2015,67.1,1
1717,121,IDN,2016,71.2,1
1718,121,IDN,2017,75.1,1
1719,121,IDN,2018,78.7,1
1720,121,IDN,2019,81.85,1
1721,121,IDN,2020,84.5,1
1722,122,IRN,2000,93.2,1
1723,122,IRN,2001,93.6,1
1724,122,IRN,2002,94.3,1
1725,122,IRN,2003,94.6,1
1726,122,IRN,2004,95.1,1
1727,122,IRN,2005,95.3,1
1728,122,IRN,2006,95.8,1
1729,122,IRN,2007,96.0,1
1730,122,IRN,2008,96.1,1
1731,122,IRN,2009,96.4,1
1732,122,IRN,2010,96.5,1
1733,122,IRN,2011,96.8,1
1734,122,IRN,2012,96.7,1
1735,122,IRN,2013,96.6,1
1736,122,IRN,2014,96.7,1
1737,122,IRN,2015,96.6,1
1738,122,IRN,2016,96.7,1
1739,122,IRN,2017,96.7,1
1740,122,IRN,2018,96.5,1
1741,122,IRN,2019,96.4,1
1742,122,IRN,2020,96.1,1
1743,123,IRQ,2000,74.1,1
1744,123,IRQ,2001,77.0,1
1745,123,IRQ,2002,79.4,1
1746,123,IRQ,2003,82.2,1
1747,123,IRQ,2004,84.9,1
1748,123,IRQ,2005,87.0,1
1749,123,IRQ,2006,89.1,1
1750,123,IRQ,2007,90.9,1
1751,123,IRQ,2008,92.6,1
1752,123,IRQ,2009,93.9,1
1753,123,IRQ,2010,95.0,1
1754,123,IRQ,2011,96.05,1
1755,123,IRQ,2012,96.7,1
1756,123,IRQ,2013,97.3,1
1757,123,IRQ,2014,97.7,1
1758,123,IRQ,2015,98.1,1
1759,123,IRQ,2016,98.3,1
1760,123,IRQ,2017,98.7,1
1761,123,IRQ,2018,98.8,1
1762,123,IRQ,2019,98.9,1
1763,123,IRQ,2020,99.0,1
1764,124,IRL,2000,100.0,1
1765,124,IRL,2001,100.0,1
1766,124,IRL,2002,100.0,1
1767,124,IRL,2003,100.0,1
1768,124,IRL,2004,100.0,1
1769,124,IRL,2005,100.0,1
1770,124,IRL,2006,100.0,1
1771,124,IRL,2007,100.0,1
1772,124,IRL,2008,100.0,1
1773,124,IRL,2009,100.0,1
1774,124,IRL,2010,100.0,1
1775,124,IRL,2011,100.0,1
1776,124,IRL,2012,100.0,1
1777,124,IRL,2013,100.0,1
1778,124,IRL,2014,100.0,1
1779,124,IRL,2015,100.0,1
1780,124,IRL,2016,100.0,1
1781,124,IRL,2017,100.0,1
1782,124,IRL,2018,100.0,1
1783,124,IRL,2019,100.0,1
1784,124,IRL,2020,100.0,1
1785,125,ISR,2000,100.0,1
1786,125,ISR,2001,100.0,1
1787,125,ISR,2002,100.0,1
1788,125,ISR,2003,100.0,1
1789,125,ISR,2004,100.0,1
1790,125,ISR,2005,100.0,1
1791,125,ISR,2006,100.0,1
1792,125,ISR,2007,100.0,1
1793,125,ISR,2008,100.0,1
1794,125,ISR,2009,100.0,1
1795,125,ISR,2010,100.0,1
1796,125,ISR,2011,100.0,1
1797,125,ISR,2012,100.0,1
1798,125,ISR,2013,100.0,1
1799,125,ISR,2014,100.0,1
1800,125,ISR,2015,100.0,1
1801,125,ISR,2016,100.0,1
1802,125,ISR,2017,100.0,1
1803,125,ISR,2018,100.0,1
1804,125,ISR,2019,100.0,1
1805,125,ISR,2020,100.0,1
1806,126,ITA,2000,100.0,1
1807,126,ITA,2001,100.0,1
1808,126,ITA,2002,100.0,1
1809,126,ITA,2003,100.0,1
1810,126,ITA,2004,100.0,1
1811,126,ITA,2005,100.0,1
1812,126,ITA,2006,100.0,1
1813,126,ITA,2007,100.0,1
1814,126,ITA,2008,100.0,1
1815,126,ITA,2009,100.0,1
1816,126,ITA,2010,100.0,1
1817,126,ITA,2011,100.0,1
1818,126,ITA,2012,100.0,1
1819,126,ITA,2013,100.0,1
1820,126,ITA,2014,100.0,1
1821,126,ITA,2015,100.0,1
1822,126,ITA,2016,100.0,1
1823,126,ITA,2017,100.0,1
1824,126,ITA,2018,100.0,1
1825,126,ITA,2019,100.0,1
1826,126,ITA,2020,100.0,1
1827,127,JAM,2000,75.7,1
1828,127,JAM,2001,77.6,1
1829,127,JAM,2002,79.2,1
1830,127,JAM,2003,80.6,1
1831,127,JAM,2004,81.9,1
1832,127,JAM,2005,83.4,1
1833,127,JAM,2006,84.1,1
1834,127,JAM,2007,84.85,1
1835,127,JAM,2008,85.4,1
1836,127,JAM,2009,85.8,1
1837,127,JAM,2010,85.9,1
1838,127,JAM,2011,86.2,1
1839,127,JAM,2012,86.1,1
1840,127,JAM,2013,86.0,1
1841,127,JAM,2014,85.85,1
1842,127,JAM,2015,85.4,1
1843,127,JAM,2016,85.0,1
1844,127,JAM,2017,84.5,1
1845,127,JAM,2018,83.9,1
1846,127,JAM,2019,83.4,1
1847,127,JAM,2020,82.7,1
1848,128,JPN,2000,100.0,1
1849,128,JPN,2001,100.0,1
1850,128,JPN,2002,100.0,1
1851,128,JPN,2003,100.0,1
1852,128,JPN,2004,100.0,1
1853,128,JPN,2005,100.0,1
1854,128,JPN,2006,100.0,1
1855,128,JPN,2007,100.0,1
1856,128,JPN,2008,100.0,1
1857,128,JPN,2009,100.0,1
1858,128,JPN,2010,100.0,1
1859,128,JPN,2011,100.0,1
1860,128,JPN,2012,100.0,1
1861,128,JPN,2013,100.0,1
1862,128,JPN,2014,100.0,1
1863,128,JPN,2015,100.0,1
1864,128,JPN,2016,100.0,1
1865,128,JPN,2017,100.0,1
1866,128,JPN,2018,100.0,1
1867,128,JPN,2019,100.0,1
1868,128,JPN,2020,100.0,1
1869,129,JOR,2000,99.6,1
1870,129,JOR,2001,99.7,1
1871,129,JOR,2002,99.8,1
1872,129,JOR,2003,99.8,1
1873,129,JOR,2004,99.8,1
1874,129,JOR,2005,99.8,1
1875,129,JOR,2006,99.9,1
1876,129,JOR,2007,99.9,1
1877,129,JOR,2008,99.9,1
1878,129,JOR,2009,99.9,1
1879,129,JOR,2010,99.9,1
1880,129,JOR,2011,99.9,1
1881,129,JOR,2012,99.9,1
1882,129,JOR,2013,99.9,1
1883,129,JOR,2014,99.9,1
1884,129,JOR,2015,99.9,1
1885,129,JOR,2016,99.9,1
1886,129,JOR,2017,99.9,1
1887,129,JOR,2018,99.9,1
1888,129,JOR,2019,99.9,1
1889,129,JOR,2020,99.9,1
1890,130,KAZ,2000,84.4,1
1891,130,KAZ,2001,85.7,1
1892,130,KAZ,2002,86.5,1
1893,130,KAZ,2003,87.4,1
1894,130,KAZ,2004,87.8,1
1895,130,KAZ,2005,88.7,1
1896,130,KAZ,2006,89.3,1
1897,130,KAZ,2007,89.9,1
1898,130,KAZ,2008,90.55,1
1899,130,KAZ,2009,91.2,1
1900,130,KAZ,2010,91.7,1
1901,130,KAZ,2011,92.3,1
1902,130,KAZ,2012,92.4,1
1903,130,KAZ,2013,92.6,1
1904,130,KAZ,2014,92.9,1
1905,130,KAZ,2015,93.3,1
1906,130,KAZ,2016,93.1,1
1907,130,KAZ,2017,93.1,1
1908,130,KAZ,2018,92.9,1
1909,130,KAZ,2019,92.8,1
1910,130,KAZ,2020,92.7,1
1911,131,KEN,2000,1.8,1
1912,131,KEN,2001,2.2,1
1913,131,KEN,2002,2.6,1
1914,131,KEN,2003,3.1,1
1915,131,KEN,2004,3.6,1
1916,131,KEN,2005,4.2,1
1917,131,KEN,2006,4.8,1
1918,131,KEN,2007,5.3,1
1919,131,KEN,2008,6.0,1
1920,131,KEN,2009,6.6,1
1921,131,KEN,2010,7.2,1
1922,131,KEN,2011,8.0,1
1923,131,KEN,2012,8.7,1
1924,131,KEN,2013,9.6,1
1925,131,KEN,2014,10.6,1
1926,131,KEN,2015,11.6,1
1927,131,KEN,2016,13.0,1
1928,131,KEN,2017,14.4,1
1929,131,KEN,2018,16.0,1
1930,131,KEN,2019,17.7,1
1931,131,KEN,2020,19.5,1
1932,132,KIR,2000,1.6,1
1933,132,KIR,2001,1.7,1
1934,132,KIR,2002,1.7,1
1935,132,KIR,2003,1.8,1
1936,132,KIR,2004,1.9,1
1937,132,KIR,2005,2.0,1
1938,132,KIR,2006,2.1,1
1939,132,KIR,2007,2.3,1
1940,132,KIR,2008,2.6,1
1941,132,KIR,2009,2.9,1
1942,132,KIR,2010,3.2,1
1943,132,KIR,2011,3.6,1
1944,132,KIR,2012,4.1,1
1945,132,KIR,2013,4.5,1
1946,132,KIR,2014,5.2,1
1947,132,KIR,2015,5.7,1
1948,132,KIR,2016,6.5,1
1949,132,KIR,2017,7.2,1
1950,132,KIR,2018,8.2,1
1951,132,KIR,2019,9.1,1
1952,132,KIR,2020,9.9,1
1953,134,KWT,2000,100.0,1
1954,134,KWT,2001,100.0,1
1955,134,KWT,2002,100.0,1
1956,134,KWT,2003,100.0,1
1957,134,KWT,2004,100.0,1
1958,134,KWT,2005,100.0,1
1959,134,KWT,2006,100.0,1
1960,134,KWT,2007,100.0,1
1961,134,KWT,2008,100.0,1
1962,134,KWT,2009,100.0,1
1963,134,KWT,2010,100.0,1
1964,134,KWT,2011,100.0,1
1965,134,KWT,2012,100.0,1
1966,134,KWT,2013,100.0,1
1967,134,KWT,2014,100.0,1
1968,134,KWT,2015,100.0,1
1969,134,KWT,2016,100.0,1
1970,134,KWT,2017,100.0,1
1971,134,KWT,2018,100.0,1
1972,134,KWT,2019,100.0,1
1973,134,KWT,2020,100.0,1
1974,135,KGZ,2000,52.7,1
1975,135,KGZ,2001,55.0,1
1976,135,KGZ,2002,56.4,1
1977,135,KGZ,2003,58.2,1
1978,135,KGZ,2004,60.5,1
1979,135,KGZ,2005,62.4,1
1980,135,KGZ,2006,64.3,1
1981,135,KGZ,2007,66.4,1
1982,135,KGZ,2008,68.2,1
1983,135,KGZ,2009,70.0,1
1984,135,KGZ,2010,71.55,1
1985,135,KGZ,2011,73.3,1
1986,135,KGZ,2012,74.7,1
1987,135,KGZ,2013,75.4,1
1988,135,KGZ,2014,76.0,1
1989,135,KGZ,2015,76.3,1
1990,135,KGZ,2016,76.6,1
1991,135,KGZ,2017,76.6,1
1992,135,KGZ,2018,76.9,1
1993,135,KGZ,2019,76.6,1
1994,135,KGZ,2020,76.6,1
1995,136,LAO,2000,1.3,1
1996,136,LAO,2001,1.4,1
1997,136,LAO,2002,1.5,1
1998,136,LAO,2003,1.7,1
1999,136,LAO,2004,1.8,1
2000,136,LAO,2005,2.1,1
2001,136,LAO,2006,2.3,1
2002,136,LAO,2007,2.6,1
2003,136,LAO,2008,2.9,1
2004,136,LAO,2009,3.3,1
2005,136,LAO,2010,3.5,1
2006,136,LAO,2011,4.1,1
2007,136,LAO,2012,4.4,1
2008,136,LAO,2013,4.8,1
2009,136,LAO,2014,5.2,1
2010,136,LAO,2015,5.7,1
2011,136,LAO,2016,6.2,1
2012,136,LAO,2017,6.7,1
2013,136,LAO,2018,7.2,1
2014,136,LAO,2019,7.7,1
2015,136,LAO,2020,8.5,1
2016,138,LVA,2000,100.0,1
2017,138,LVA,2001,100.0,1
2018,138,LVA,2002,100.0,1
2019,138,LVA,2003,100.0,1
2020,138,LVA,2004,100.0,1
2021,138,LVA,2005,100.0,1
2022,138,LVA,2006,100.0,1
2023,138,LVA,2007,100.0,1
2024,138,LVA,2008,100.0,1
2025,138,LVA,2009,100.0,1
2026,138,LVA,2010,100.0,1
2027,138,LVA,2011,100.0,1
2028,138,LVA,2012,100.0,1
2029,138,LVA,2013,100.0,1
2030,138,LVA,2014,100.0,1
2031,138,LVA,2015,100.0,1
2032,138,LVA,2016,100.0,1
2033,138,LVA,2017,100.0,1
2034,138,LVA,2018,100.0,1
2035,138,LVA,2019,100.0,1
2036,138,LVA,2020,100.0,1
2037,140,LSO,2000,16.0,1
2038,140,LSO,2001,17.5,1
2039,140,LSO,2002,19.2,1
2040,140,LSO,2003,20.8,1
2041,140,LSO,2004,22.2,1
2042,140,LSO,2005,23.9,1
2043,140,LSO,2006,25.5,1
2044,140,LSO,2007,26.9,1
2045,140,LSO,2008,28.4,1
2046,140,LSO,2009,29.9,1
2047,140,LSO,2010,31.2,1
2048,140,LSO,2011,32.5,1
2049,140,LSO,2012,33.8,1
2050,140,LSO,2013,34.95,1
2051,140,LSO,2014,35.8,1
2052,140,LSO,2015,36.5,1
2053,140,LSO,2016,37.4,1
2054,140,LSO,2017,38.1,1
2055,140,LSO,2018,38.7,1
2056,140,LSO,2019,39.3,1
2057,140,LSO,2020,40.1,1
2058,141,LBR,2000,0.7,1
2059,141,LBR,2001,0.6,1
2060,141,LBR,2002,0.6,1
2061,141,LBR,2003,0.6,1
2062,141,LBR,2004,0.5,1
2063,141,LBR,2005,0.5,1
2064,141,LBR,2006,0.5,1
2065,141,LBR,2007,0.4,1
2066,141,LBR,2008,0.4,1
2067,141,LBR,2009,0.4,1
2068,141,LBR,2010,0.4,1
2069,141,LBR,2011,0.4,1
2070,141,LBR,2012,0.4,1
2071,141,LBR,2013,0.3,1
2072,141,LBR,2014,0.4,1
2073,141,LBR,2015,0.4,1
2074,141,LBR,2016,0.4,1
2075,141,LBR,2017,0.4,1
2076,141,LBR,2018,0.4,1
2077,141,LBR,2019,0.4,1
2078,141,LBR,2020,0.4,1
2079,143,LTU,2000,100.0,1
2080,143,LTU,2001,100.0,1
2081,143,LTU,2002,100.0,1
2082,143,LTU,2003,100.0,1
2083,143,LTU,2004,100.0,1
2084,143,LTU,2005,100.0,1
2085,143,LTU,2006,100.0,1
2086,143,LTU,2007,100.0,1
2087,143,LTU,2008,100.0,1
2088,143,LTU,2009,100.0,1
2089,143,LTU,2010,100.0,1
2090,143,LTU,2011,100.0,1
2091,143,LTU,2012,100.0,1
2092,143,LTU,2013,100.0,1
2093,143,LTU,2014,100.0,1
2094,143,LTU,2015,100.0,1
2095,143,LTU,2016,100.0,1
2096,143,LTU,2017,100.0,1
2097,143,LTU,2018,100.0,1
2098,143,LTU,2019,100.0,1
2099,143,LTU,2020,100.0,1
2100,146,LUX,2000,100.0,1
2101,146,LUX,2001,100.0,1
2102,146,LUX,2002,100.0,1
2103,146,LUX,2003,100.0,1
2104,146,LUX,2004,100.0,1
2105,146,LUX,2005,100.0,1
2106,146,LUX,2006,100.0,1
2107,146,LUX,2007,100.0,1
2108,146,LUX,2008,100.0,1
2109,146,LUX,2009,100.0,1
2110,146,LUX,2010,100.0,1
2111,146,LUX,2011,100.0,1
2112,146,LUX,2012,100.0,1
2113,146,LUX,2013,100.0,1
2114,146,LUX,2014,100.0,1
2115,146,LUX,2015,100.0,1
2116,146,LUX,2016,100.0,1
2117,146,LUX,2017,100.0,1
2118,146,LUX,2018,100.0,1
2119,146,LUX,2019,100.0,1
2120,146,LUX,2020,100.0,1
2121,148,MDG,2000,1.3,1
2122,148,MDG,2001,1.3,1
2123,148,MDG,2002,1.3,1
2124,148,MDG,2003,1.2,1
2125,148,MDG,2004,1.2,1
2126,148,MDG,2005,1.1,1
2127,148,MDG,2006,1.1,1
2128,148,MDG,2007,1.1,1
2129,148,MDG,2008,1.0,1
2130,148,MDG,2009,1.0,1
2131,148,MDG,2010,0.9,1
2132,148,MDG,2011,0.9,1
2133,148,MDG,2012,0.9,1
2134,148,MDG,2013,0.9,1
2135,148,MDG,2014,0.9,1
2136,148,MDG,2015,0.9,1
2137,148,MDG,2016,0.9,1
2138,148,MDG,2017,0.9,1
2139,148,MDG,2018,0.9,1
2140,148,MDG,2019,0.9,1
2141,148,MDG,2020,1.0,1
2142,149,MWI,2000,2.1,1
2143,149,MWI,2001,2.1,1
2144,149,MWI,2002,2.1,1
2145,149,MWI,2003,2.1,1
2146,149,MWI,2004,2.1,1
2147,149,MWI,2005,2.2,1
2148,149,MWI,2006,2.3,1
2149,149,MWI,2007,2.3,1
2150,149,MWI,2008,2.4,1
2151,149,MWI,2009,2.45,1
2152,149,MWI,2010,2.5,1
2153,149,MWI,2011,2.5,1
2154,149,MWI,2012,2.4,1
2155,149,MWI,2013,2.3,1
2156,149,MWI,2014,2.2,1
2157,149,MWI,2015,2.0,1
2158,149,MWI,2016,1.8,1
2159,149,MWI,2017,1.6,1
2160,149,MWI,2018,1.3,1
2161,149,MWI,2019,1.2,1
2162,149,MWI,2020,1.0,1
2163,150,MYS,2000,98.0,1
2164,150,MYS,2001,98.0,1
2165,150,MYS,2002,98.1,1
2166,150,MYS,2003,98.2,1
2167,150,MYS,2004,98.1,1
2168,150,MYS,2005,98.1,1
2169,150,MYS,2006,98.1,1
2170,150,MYS,2007,98.0,1
2171,150,MYS,2008,98.0,1
2172,150,MYS,2009,97.7,1
2173,150,MYS,2010,97.7,1
2174,150,MYS,2011,97.6,1
2175,150,MYS,2012,97.4,1
2176,150,MYS,2013,97.2,1
2177,150,MYS,2014,97.1,1
2178,150,MYS,2015,96.8,1
2179,150,MYS,2016,96.6,1
2180,150,MYS,2017,96.5,1
2181,150,MYS,2018,96.1,1
2182,150,MYS,2019,95.8,1
2183,150,MYS,2020,95.5,1
2184,151,MDV,2000,53.1,1
2185,151,MDV,2001,58.6,1
2186,151,MDV,2002,63.7,1
2187,151,MDV,2003,68.9,1
2188,151,MDV,2004,74.0,1
2189,151,MDV,2005,78.7,1
2190,151,MDV,2006,82.9,1
2191,151,MDV,2007,86.15,1
2192,151,MDV,2008,89.0,1
2193,151,MDV,2009,91.25,1
2194,151,MDV,2010,93.3,1
2195,151,MDV,2011,94.8,1
2196,151,MDV,2012,95.9,1
2197,151,MDV,2013,96.6,1
2198,151,MDV,2014,97.3,1
2199,151,MDV,2015,97.9,1
2200,151,MDV,2016,98.3,1
2201,151,MDV,2017,98.6,1
2202,151,MDV,2018,98.8,1
2203,151,MDV,2019,99.0,1
2204,151,MDV,2020,99.2,1
2205,152,MLI,2000,0.7,1
2206,152,MLI,2001,0.8,1
2207,152,MLI,2002,0.8,1
2208,152,MLI,2003,0.8,1
2209,152,MLI,2004,0.8,1
2210,152,MLI,2005,0.8,1
2211,152,MLI,2006,0.9,1
2212,152,MLI,2007,0.9,1
2213,152,MLI,2008,0.9,1
2214,152,MLI,2009,0.9,1
2215,152,MLI,2010,0.9,1
2216,152,MLI,2011,0.9,1
2217,152,MLI,2012,0.8,1
2218,152,MLI,2013,0.9,1
2219,152,MLI,2014,0.9,1
2220,152,MLI,2015,0.9,1
2221,152,MLI,2016,0.9,1
2222,152,MLI,2017,0.9,1
2223,152,MLI,2018,0.9,1
2224,152,MLI,2019,0.9,1
2225,152,MLI,2020,0.9,1
2226,153,MLT,2000,100.0,1
2227,153,MLT,2001,100.0,1
2228,153,MLT,2002,100.0,1
2229,153,MLT,2003,100.0,1
2230,153,MLT,2004,100.0,1
2231,153,MLT,2005,100.0,1
2232,153,MLT,2006,100.0,1
2233,153,MLT,2007,100.0,1
2234,153,MLT,2008,100.0,1
2235,153,MLT,2009,100.0,1
2236,153,MLT,2010,100.0,1
2237,153,MLT,2011,100.0,1
2238,153,MLT,2012,100.0,1
2239,153,MLT,2013,100.0,1
2240,153,MLT,2014,100.0,1
2241,153,MLT,2015,100.0,1
2242,153,MLT,2016,100.0,1
2243,153,MLT,2017,100.0,1
2244,153,MLT,2018,100.0,1
2245,153,MLT,2019,100.0,1
2246,153,MLT,2020,100.0,1
2247,326,MHL,2000,16.3,1
2248,326,MHL,2001,19.0,1
2249,326,MHL,2002,21.4,1
2250,326,MHL,2003,24.4,1
2251,326,MHL,2004,28.15,1
2252,326,MHL,2005,32.0,1
2253,326,MHL,2006,36.7,1
2254,326,MHL,2007,41.1,1
2255,326,MHL,2008,45.6,1
2256,326,MHL,2009,49.5,1
2257,326,MHL,2010,52.9,1
2258,326,MHL,2011,55.4,1
2259,326,MHL,2012,58.0,1
2260,326,MHL,2013,59.35,1
2261,326,MHL,2014,60.7,1
2262,326,MHL,2015,61.9,1
2263,326,MHL,2016,62.5,1
2264,326,MHL,2017,63.0,1
2265,326,MHL,2018,63.4,1
2266,326,MHL,2019,63.9,1
2267,326,MHL,2020,63.9,1
2268,155,MRT,2000,29.6,1
2269,155,MRT,2001,31.4,1
2270,155,MRT,2002,33.2,1
2271,155,MRT,2003,34.5,1
2272,155,MRT,2004,36.1,1
2273,155,MRT,2005,37.7,1
2274,155,MRT,2006,38.7,1
2275,155,MRT,2007,39.8,1
2276,155,MRT,2008,40.9,1
2277,155,MRT,2009,41.3,1
2278,155,MRT,2010,41.8,1
2279,155,MRT,2011,42.6,1
2280,155,MRT,2012,42.7,1
2281,155,MRT,2013,43.0,1
2282,155,MRT,2014,43.1,1
2283,155,MRT,2015,43.1,1
2284,155,MRT,2016,43.3,1
2285,155,MRT,2017,43.2,1
2286,155,MRT,2018,43.3,1
2287,155,MRT,2019,43.0,1
2288,155,MRT,2020,42.6,1
2289,156,MUS,2000,93.6,1
2290,156,MUS,2001,94.1,1
2291,156,MUS,2002,94.7,1
2292,156,MUS,2003,95.05,1
2293,156,MUS,2004,95.5,1
2294,156,MUS,2005,95.8,1
2295,156,MUS,2006,96.1,1
2296,156,MUS,2007,96.3,1
2297,156,MUS,2008,96.5,1
2298,156,MUS,2009,96.7,1
2299,156,MUS,2010,96.8,1
2300,156,MUS,2011,96.9,1
2301,156,MUS,2012,97.1,1
2302,156,MUS,2013,97.1,1
2303,156,MUS,2014,97.25,1
2304,156,MUS,2015,97.2,1
2305,156,MUS,2016,97.1,1
2306,156,MUS,2017,97.1,1
2307,156,MUS,2018,97.0,1
2308,156,MUS,2019,96.9,1
2309,156,MUS,2020,96.8,1
2310,157,MEX,2000,82.4,1
2311,157,MEX,2001,83.1,1
2312,157,MEX,2002,84.1,1
2313,157,MEX,2003,84.6,1
2314,157,MEX,2004,84.9,1
2315,157,MEX,2005,85.3,1
2316,157,MEX,2006,85.3,1
2317,157,MEX,2007,85.4,1
2318,157,MEX,2008,85.4,1
2319,157,MEX,2009,85.2,1
2320,157,MEX,2010,85.0,1
2321,157,MEX,2011,84.85,1
2322,157,MEX,2012,84.6,1
2323,157,MEX,2013,84.6,1
2324,157,MEX,2014,84.6,1
2325,157,MEX,2015,84.6,1
2326,157,MEX,2016,84.8,1
2327,157,MEX,2017,84.8,1
2328,157,MEX,2018,84.8,1
2329,157,MEX,2019,84.9,1
2330,157,MEX,2020,84.9,1
2331,158,FSM,2000,10.8,1
2332,158,FSM,2001,10.9,1
2333,158,FSM,2002,10.8,1
2334,158,FSM,2003,10.7,1
2335,158,FSM,2004,10.9,1
2336,158,FSM,2005,10.9,1
2337,158,FSM,2006,11.1,1
2338,158,FSM,2007,11.2,1
2339,158,FSM,2008,11.3,1
2340,158,FSM,2009,11.4,1
2341,158,FSM,2010,11.6,1
2342,158,FSM,2011,11.8,1
2343,158,FSM,2012,11.9,1
2344,158,FSM,2013,12.0,1
2345,158,FSM,2014,12.2,1
2346,158,FSM,2015,12.4,1
2347,158,FSM,2016,12.6,1
2348,158,FSM,2017,12.6,1
2349,158,FSM,2018,12.7,1
2350,158,FSM,2019,12.8,1
2351,158,FSM,2020,13.0,1
2352,164,MDA,2000,64.3,1
2353,164,MDA,2001,68.0,1
2354,164,MDA,2002,71.7,1
2355,164,MDA,2003,75.1,1
2356,164,MDA,2004,78.6,1
2357,164,MDA,2005,81.35,1
2358,164,MDA,2006,84.0,1
2359,164,MDA,2007,86.3,1
2360,164,MDA,2008,88.3,1
2361,164,MDA,2009,89.8,1
2362,164,MDA,2010,91.1,1
