Id_share-of-the-population-with-access-to-electricity,Id_Entity,Code,Year,AccessToElectricity(%Population),Outlier_AccessToElectricity(%Population)
2229,102,GRD,2019,93.12096405029295,1
2230,102,GRD,2020,93.5864486694336,1
2231,104,GUM,1990,99.84430694580078,1
2232,104,GUM,1991,99.87581634521484,1
2233,104,GUM,1992,99.90686798095705,1
2234,104,GUM,1993,99.937255859375,1
2235,104,GUM,1994,99.96508026123048,1
2236,104,GUM,1995,100.0,1
2237,104,GUM,1996,100.0,1
2238,104,GUM,1997,100.0,1
2239,104,GUM,1998,100.0,1
2240,104,GUM,1999,100.0,1
2241,104,GUM,2000,100.0,1
2242,104,GUM,2001,100.0,1
2243,104,GUM,2002,100.0,1
2244,104,GUM,2003,100.0,1
2245,104,GUM,2004,100.0,1
2246,104,GUM,2005,100.0,1
2247,104,GUM,2006,100.0,1
2248,104,GUM,2007,100.0,1
2249,104,GUM,2008,100.0,1
2250,104,GUM,2009,100.0,1
2251,104,GUM,2010,100.0,1
2252,104,GUM,2011,100.0,1
2253,104,GUM,2012,100.0,1
2254,104,GUM,2013,100.0,1
2255,104,GUM,2014,100.0,1
2256,104,GUM,2015,100.0,1
2257,104,GUM,2016,100.0,1
2258,104,GUM,2017,100.0,1
2259,104,GUM,2018,100.0,1
2260,104,GUM,2019,100.0,1
2261,104,GUM,2020,100.0,1
2262,105,GTM,1995,60.79999923706055,1
2263,105,GTM,1996,67.67993927001953,1
2264,105,GTM,1997,68.9040756225586,1
2265,105,GTM,1998,70.12413024902344,1
2266,105,GTM,1999,70.9000015258789,1
2267,105,GTM,2000,73.31820678710938,1
2268,105,GTM,2001,73.73272705078125,1
2269,105,GTM,2002,78.66783905029297,1
2270,105,GTM,2003,78.51220703125,1
2271,105,GTM,2004,77.22824096679688,1
2272,105,GTM,2005,78.38920593261719,1
2273,105,GTM,2006,83.73099517822266,1
2274,105,GTM,2007,80.71940612792969,1
2275,105,GTM,2008,81.89399719238281,1
2276,105,GTM,2009,83.07852935791016,1
2277,105,GTM,2010,84.27571105957031,1
2278,105,GTM,2011,84.02641296386719,1
2279,105,GTM,2012,86.71885681152344,1
2280,105,GTM,2013,87.96929168701172,1
2281,105,GTM,2014,85.49436950683594,1
2282,105,GTM,2015,90.52062225341795,1
2283,105,GTM,2016,91.81558227539062,1
2284,105,GTM,2017,93.3000030517578,1
2285,105,GTM,2018,94.42923736572266,1
2286,105,GTM,2019,95.74200439453124,1
2287,105,GTM,2020,97.05526733398438,1
2288,106,GIN,1999,16.399999618530273,0
2289,106,GIN,2000,15.146257400512695,0
2290,106,GIN,2001,16.432384490966797,0
2291,106,GIN,2002,17.710926055908203,0
2292,106,GIN,2003,18.98423194885254,0
2293,106,GIN,2004,20.25465202331543,0
2294,106,GIN,2005,20.200000762939453,0
2295,106,GIN,2006,22.79629135131836,0
2296,106,GIN,2007,24.072568893432617,0
2297,106,GIN,2008,25.356077194213867,0
2298,106,GIN,2009,26.649526596069336,0
2299,106,GIN,2010,27.955623626708984,1
2300,106,GIN,2011,29.277080535888672,1
2301,106,GIN,2012,26.200000762939453,0
2302,106,GIN,2013,31.9759578704834,1
2303,106,GIN,2014,33.353118896484375,1
2304,106,GIN,2015,34.745121002197266,1
2305,106,GIN,2016,33.5,1
2306,106,GIN,2017,35.400001525878906,1
2307,106,GIN,2018,45.0,1
2308,106,GIN,2019,42.20000076293945,1
2309,106,GIN,2020,44.668678283691406,1
2310,107,GNB,2002,1.2537057399749756,0
2311,107,GNB,2003,2.5914623737335205,0
2312,107,GNB,2004,3.926332712173462,0
2313,107,GNB,2005,5.260666370391846,0
2314,107,GNB,2006,14.536199569702148,0
2315,107,GNB,2007,7.937600612640381,0
2316,107,GNB,2008,9.28555965423584,0
2317,107,GNB,2009,4.699999809265137,0
2318,107,GNB,2010,6.0,0
2319,107,GNB,2011,13.399911880493164,0
2320,107,GNB,2012,14.803885459899902,0
2321,107,GNB,2013,16.227689743041992,0
2322,107,GNB,2014,17.200000762939453,0
2323,107,GNB,2015,20.05315399169922,0
2324,107,GNB,2016,22.96879196166992,0
2325,107,GNB,2017,26.0,0
2326,107,GNB,2018,28.49505615234375,1
2327,107,GNB,2019,30.961557388305664,1
2328,107,GNB,2020,33.33546829223633,1
2329,108,GUY,1993,72.37663269042969,1
2330,108,GUY,1994,70.71398162841797,1
2331,108,GUY,1995,71.35198211669922,1
2332,108,GUY,1996,71.98726654052734,1
2333,108,GUY,1997,72.61915588378906,1
2334,108,GUY,1998,73.24695587158203,1
2335,108,GUY,1999,73.86991882324219,1
2336,108,GUY,2000,74.51728057861328,1
2337,108,GUY,2001,75.10073852539062,1
2338,108,GUY,2002,75.6766128540039,1
2339,108,GUY,2003,76.24725341796875,1
2340,108,GUY,2004,76.81501007080078,1
2341,108,GUY,2005,77.5,1
2342,108,GUY,2006,73.3825912475586,1
2343,108,GUY,2007,78.5249252319336,1
2344,108,GUY,2008,79.10576629638672,1
2345,108,GUY,2009,77.5999984741211,1
2346,108,GUY,2010,83.09162902832031,1
2347,108,GUY,2011,84.08454132080078,1
2348,108,GUY,2012,85.06648254394531,1
2349,108,GUY,2013,86.0264892578125,1
2350,108,GUY,2014,86.9000015258789,1
2351,108,GUY,2015,88.00383758544922,1
2352,108,GUY,2016,89.17035675048828,1
2353,108,GUY,2017,90.29581451416016,1
2354,108,GUY,2018,91.19837951660156,1
2355,108,GUY,2019,91.91575622558594,1
2356,108,GUY,2020,92.54054260253906,1
2357,109,HTI,1995,31.299999237060547,1
2358,109,HTI,1996,30.013017654418945,1
2359,109,HTI,1997,30.557037353515625,1
2360,109,HTI,1998,31.09697532653809,1
2361,109,HTI,1999,31.63207244873047,1
2362,109,HTI,2000,33.70000076293945,1
2363,109,HTI,2001,31.542381286621094,1
2364,109,HTI,2002,33.15247344970703,1
2365,109,HTI,2003,31.600000381469727,1
2366,109,HTI,2004,34.11081314086914,1
2367,109,HTI,2005,34.58800506591797,1
2368,109,HTI,2006,33.900001525878906,1
2369,109,HTI,2007,35.55065155029297,1
2370,109,HTI,2008,36.041465759277344,1
2371,109,HTI,2009,36.54222106933594,1
2372,109,HTI,2010,37.05562210083008,1
2373,109,HTI,2011,37.58438491821289,1
2374,109,HTI,2012,37.900001525878906,1
2375,109,HTI,2013,38.6978759765625,1
2376,109,HTI,2014,39.49641036987305,1
2377,109,HTI,2015,40.83628463745117,1
2378,109,HTI,2016,40.400001525878906,1
2379,109,HTI,2017,43.749271392822266,1
2380,109,HTI,2018,44.962345123291016,1
2381,109,HTI,2019,45.990234375,1
2382,109,HTI,2020,46.92553329467773,1
2383,111,Sin Informacion,1990,99.8885269165039,1
2384,111,Sin Informacion,1991,99.92362213134766,1
2385,111,Sin Informacion,1992,99.9093246459961,1
2386,111,Sin Informacion,1993,99.92044830322266,1
2387,111,Sin Informacion,1994,99.92413330078124,1
2388,111,Sin Informacion,1995,99.92839050292967,1
2389,111,Sin Informacion,1996,99.92335510253906,1
2390,111,Sin Informacion,1997,99.93546295166016,1
2391,111,Sin Informacion,1998,99.95025634765624,1
2392,111,Sin Informacion,1999,99.9426727294922,1
2393,111,Sin Informacion,2000,99.95043182373048,1
2394,111,Sin Informacion,2001,99.94607543945312,1
2395,111,Sin Informacion,2002,99.94934844970705,1
2396,111,Sin Informacion,2003,99.97166442871094,1
2397,111,Sin Informacion,2004,99.95477294921876,1
2398,111,Sin Informacion,2005,99.95716857910156,1
2399,111,Sin Informacion,2006,99.98564910888672,1
2400,111,Sin Informacion,2007,99.96695709228516,1
2401,111,Sin Informacion,2008,99.96981048583984,1
2402,111,Sin Informacion,2009,99.98948669433594,1
2403,111,Sin Informacion,2010,99.98993682861328,1
2404,111,Sin Informacion,2011,99.99066162109376,1
2405,111,Sin Informacion,2012,99.9984130859375,1
2406,111,Sin Informacion,2013,99.99253845214844,1
2407,111,Sin Informacion,2014,99.99896240234376,1
2408,111,Sin Informacion,2015,99.9947280883789,1
2409,111,Sin Informacion,2016,99.99634552001952,1
2410,111,Sin Informacion,2017,99.99273681640624,1
2411,111,Sin Informacion,2018,99.9994125366211,1
2412,111,Sin Informacion,2019,99.9997100830078,1
2413,111,Sin Informacion,2020,99.9999771118164,1
2414,112,HND,1991,54.78193664550781,1
2415,112,HND,1992,58.91311264038086,1
2416,112,HND,1993,61.10015487670898,1
2417,112,HND,1994,64.73394775390625,1
2418,112,HND,1995,66.12202453613281,1
2419,112,HND,1996,61.68112182617188,1
2420,112,HND,1997,64.79475402832031,1
2421,112,HND,1998,66.8595199584961,1
2422,112,HND,1999,67.39410400390625,1
2423,112,HND,2000,67.38335418701172,1
2424,112,HND,2001,64.19999694824219,1
2425,112,HND,2002,63.1411361694336,1
2426,112,HND,2003,65.09046173095703,1
2427,112,HND,2004,67.113525390625,1
2428,112,HND,2005,68.90331268310547,1
2429,112,HND,2006,71.26644897460938,1
2430,112,HND,2007,73.54818725585938,1
2431,112,HND,2008,76.39689636230469,1
2432,112,HND,2009,78.26968383789062,1
2433,112,HND,2010,80.98466491699219,1
2434,112,HND,2011,82.19529724121094,1
2435,112,HND,2012,83.60772705078125,1
2436,112,HND,2013,87.18488311767578,1
2437,112,HND,2014,88.65377044677734,1
2438,112,HND,2015,89.9817123413086,1
2439,112,HND,2016,91.5999984741211,1
2440,112,HND,2017,86.5,1
2441,112,HND,2018,91.5999984741211,1
2442,112,HND,2019,91.0999984741211,1
2443,112,HND,2020,93.20671081542967,1
2444,113,HKG,1990,100.0,1
2445,113,HKG,1991,100.0,1
2446,113,HKG,1992,100.0,1
2447,113,HKG,1993,100.0,1
2448,113,HKG,1994,100.0,1
2449,113,HKG,1995,100.0,1
2450,113,HKG,1996,100.0,1
2451,113,HKG,1997,100.0,1
2452,113,HKG,1998,100.0,1
2453,113,HKG,1999,100.0,1
2454,113,HKG,2000,100.0,1
2455,113,HKG,2001,100.0,1
2456,113,HKG,2002,100.0,1
2457,113,HKG,2003,100.0,1
2458,113,HKG,2004,100.0,1
2459,113,HKG,2005,100.0,1
2460,113,HKG,2006,100.0,1
2461,113,HKG,2007,100.0,1
2462,113,HKG,2008,100.0,1
2463,113,HKG,2009,100.0,1
2464,113,HKG,2010,100.0,1
2465,113,HKG,2011,100.0,1
2466,113,HKG,2012,100.0,1
2467,113,HKG,2013,100.0,1
2468,113,HKG,2014,100.0,1
2469,113,HKG,2015,100.0,1
2470,113,HKG,2016,100.0,1
2471,113,HKG,2017,100.0,1
2472,113,HKG,2018,100.0,1
2473,113,HKG,2019,100.0,1
2474,113,HKG,2020,100.0,1
2475,114,HUN,1990,100.0,1
2476,114,HUN,1991,100.0,1
2477,114,HUN,1992,100.0,1
2478,114,HUN,1993,100.0,1
2479,114,HUN,1994,100.0,1
2480,114,HUN,1995,100.0,1
2481,114,HUN,1996,100.0,1
2482,114,HUN,1997,100.0,1
2483,114,HUN,1998,100.0,1
2484,114,HUN,1999,100.0,1
2485,114,HUN,2000,100.0,1
2486,114,HUN,2001,100.0,1
2487,114,HUN,2002,100.0,1
2488,114,HUN,2003,100.0,1
2489,114,HUN,2004,100.0,1
2490,114,HUN,2005,100.0,1
2491,114,HUN,2006,100.0,1
2492,114,HUN,2007,100.0,1
2493,114,HUN,2008,100.0,1
2494,114,HUN,2009,100.0,1
2495,114,HUN,2010,100.0,1
2496,114,HUN,2011,100.0,1
2497,114,HUN,2012,100.0,1
2498,114,HUN,2013,100.0,1
2499,114,HUN,2014,100.0,1
2500,114,HUN,2015,100.0,1
2501,114,HUN,2016,100.0,1
2502,114,HUN,2017,100.0,1
2503,114,HUN,2018,100.0,1
2504,114,HUN,2019,100.0,1
2505,114,HUN,2020,100.0,1
2506,118,ISL,1990,100.0,1
2507,118,ISL,1991,100.0,1
2508,118,ISL,1992,100.0,1
2509,118,ISL,1993,100.0,1
2510,118,ISL,1994,100.0,1
2511,118,ISL,1995,100.0,1
2512,118,ISL,1996,100.0,1
2513,118,ISL,1997,100.0,1
2514,118,ISL,1998,100.0,1
2515,118,ISL,1999,100.0,1
2516,118,ISL,2000,100.0,1
2517,118,ISL,2001,100.0,1
2518,118,ISL,2002,100.0,1
2519,118,ISL,2003,100.0,1
2520,118,ISL,2004,100.0,1
2521,118,ISL,2005,100.0,1
2522,118,ISL,2006,100.0,1
2523,118,ISL,2007,100.0,1
2524,118,ISL,2008,100.0,1
2525,118,ISL,2009,100.0,1
2526,118,ISL,2010,100.0,1
2527,118,ISL,2011,100.0,1
2528,118,ISL,2012,100.0,1
2529,118,ISL,2013,100.0,1
2530,118,ISL,2014,100.0,1
2531,118,ISL,2015,100.0,1
2532,118,ISL,2016,100.0,1
2533,118,ISL,2017,100.0,1
2534,118,ISL,2018,100.0,1
2535,118,ISL,2019,100.0,1
2536,118,ISL,2020,100.0,1
2537,120,IND,1993,50.900001525878906,1
2538,120,IND,1994,49.811309814453125,1
2539,120,IND,1995,51.40877532958984,1
2540,120,IND,1996,53.00352096557617,1
2541,120,IND,1997,54.59486389160156,1
2542,120,IND,1998,56.18213272094727,1
2543,120,IND,1999,60.09999847412109,1
2544,120,IND,2000,58.721473693847656,1
2545,120,IND,2001,55.79999923706055,1
2546,120,IND,2002,62.29999923706055,1
2547,120,IND,2003,64.0474853515625,1
2548,120,IND,2004,64.4000015258789,1
2549,120,IND,2005,67.5798110961914,1
2550,120,IND,2006,67.9000015258789,1
2551,120,IND,2007,71.11986541748047,1
2552,120,IND,2008,72.89938354492188,1
2553,120,IND,2009,75.0,1
2554,120,IND,2010,76.30000305175781,1
2555,120,IND,2011,67.5999984741211,1
2556,120,IND,2012,79.9000015258789,1
2557,120,IND,2013,81.99932861328125,1
2558,120,IND,2014,83.87249755859375,1
2559,120,IND,2015,88.0,1
2560,120,IND,2016,89.2177963256836,1
2561,120,IND,2017,92.12494659423828,1
2562,120,IND,2018,95.6999969482422,1
2563,120,IND,2019,97.30826568603516,1
2564,120,IND,2020,99.0,1
2565,121,IDN,1991,48.900001525878906,1
2566,121,IDN,1992,66.69656372070312,1
2567,121,IDN,1993,55.43000030517578,1
2568,121,IDN,1994,62.79999923706055,1
2569,121,IDN,1995,66.86000061035156,1
2570,121,IDN,1996,72.38999938964844,1
2571,121,IDN,1997,80.30000305175781,1
2572,121,IDN,1998,80.94000244140625,1
2573,121,IDN,1999,83.7300033569336,1
2574,121,IDN,2000,86.30000305175781,1
2575,121,IDN,2001,86.26000213623047,1
2576,121,IDN,2002,87.5999984741211,1
2577,121,IDN,2003,87.94000244140625,1
2578,121,IDN,2004,89.01000213623047,1
2579,121,IDN,2005,85.03832244873047,1
2580,121,IDN,2006,90.62000274658205,1
2581,121,IDN,2007,91.0999984741211,1
2582,121,IDN,2008,92.7300033569336,1
2583,121,IDN,2009,93.5500030517578,1
2584,121,IDN,2010,94.1500015258789,1
2585,121,IDN,2011,94.83000183105467,1
2586,121,IDN,2012,96.0,1
2587,121,IDN,2013,96.4642562866211,1
2588,121,IDN,2014,97.01000213623048,1
2589,121,IDN,2015,97.53736877441406,1
2590,121,IDN,2016,97.62000274658205,1
2591,121,IDN,2017,98.13999938964844,1
2592,121,IDN,2018,98.51000213623048,1
2593,121,IDN,2019,98.8499984741211,1
2594,121,IDN,2020,96.9499969482422,1
2595,122,IRN,2000,97.9000015258789,1
2596,122,IRN,2001,98.12930297851562,1
2597,122,IRN,2002,98.2332763671875,1
2598,122,IRN,2003,98.33202362060548,1
2599,122,IRN,2004,98.4278793334961,1
2600,122,IRN,2005,98.523193359375,1
2601,122,IRN,2006,98.4000015258789,1
2602,122,IRN,2007,98.72209930419922,1
2603,122,IRN,2008,98.83104705810548,1
2604,122,IRN,2009,99.70999908447266,1
2605,122,IRN,2010,99.49104309082033,1
2606,122,IRN,2011,99.57264709472656,1
2607,122,IRN,2012,99.64328002929688,1
2608,122,IRN,2013,99.83000183105467,1
2609,122,IRN,2014,100.0,1
2610,122,IRN,2015,99.95999908447266,1
2611,122,IRN,2016,99.9499969482422,1
2612,122,IRN,2017,99.94000244140624,1
2613,122,IRN,2018,100.0,1
2614,122,IRN,2019,100.0,1
2615,122,IRN,2020,100.0,1
2616,123,IRQ,2000,96.9216766357422,1
2617,123,IRQ,2001,97.06279754638672,1
2618,123,IRQ,2002,97.1963348388672,1
2619,123,IRQ,2003,97.32463073730467,1
2620,123,IRQ,2004,97.45004272460938,1
2621,123,IRQ,2005,97.57492065429688,1
2622,123,IRQ,2006,97.62210845947266,1
2623,123,IRQ,2007,98.0999984741211,1
2624,123,IRQ,2008,97.971435546875,1
2625,123,IRQ,2009,98.11988067626952,1
2626,123,IRQ,2010,98.28096771240234,1
2627,123,IRQ,2011,98.0,1
2628,123,IRQ,2012,99.3000030517578,1
2629,123,IRQ,2013,98.86627960205078,1
2630,123,IRQ,2014,99.0984344482422,1
2631,123,IRQ,2015,99.34542846679688,1
2632,123,IRQ,2016,99.60430145263672,1
2633,123,IRQ,2017,99.8720703125,1
2634,123,IRQ,2018,99.9000015258789,1
2635,123,IRQ,2019,99.99200439453124,1
2636,123,IRQ,2020,100.0,1
2637,124,IRL,1990,100.0,1
2638,124,IRL,1991,100.0,1
2639,124,IRL,1992,100.0,1
2640,124,IRL,1993,100.0,1
2641,124,IRL,1994,100.0,1
2642,124,IRL,1995,100.0,1
2643,124,IRL,1996,100.0,1
2644,124,IRL,1997,100.0,1
2645,124,IRL,1998,100.0,1
2646,124,IRL,1999,100.0,1
2647,124,IRL,2000,100.0,1
2648,124,IRL,2001,100.0,1
2649,124,IRL,2002,100.0,1
2650,124,IRL,2003,100.0,1
2651,124,IRL,2004,100.0,1
2652,124,IRL,2005,100.0,1
2653,124,IRL,2006,100.0,1
2654,124,IRL,2007,100.0,1
2655,124,IRL,2008,100.0,1
2656,124,IRL,2009,100.0,1
2657,124,IRL,2010,100.0,1
2658,124,IRL,2011,100.0,1
2659,124,IRL,2012,100.0,1
2660,124,IRL,2013,100.0,1
2661,124,IRL,2014,100.0,1
2662,124,IRL,2015,100.0,1
2663,124,IRL,2016,100.0,1
2664,124,IRL,2017,100.0,1
2665,124,IRL,2018,100.0,1
2666,124,IRL,2019,100.0,1
2667,124,IRL,2020,100.0,1
2668,322,IMN,1990,100.0,1
2669,322,IMN,1991,100.0,1
2670,322,IMN,1992,100.0,1
2671,322,IMN,1993,100.0,1
2672,322,IMN,1994,100.0,1
2673,322,IMN,1995,100.0,1
2674,322,IMN,1996,100.0,1
2675,322,IMN,1997,100.0,1
2676,322,IMN,1998,100.0,1
2677,322,IMN,1999,100.0,1
2678,322,IMN,2000,100.0,1
2679,322,IMN,2001,100.0,1
2680,322,IMN,2002,100.0,1
2681,322,IMN,2003,100.0,1
2682,322,IMN,2004,100.0,1
2683,322,IMN,2005,100.0,1
2684,322,IMN,2006,100.0,1
2685,322,IMN,2007,100.0,1
2686,322,IMN,2008,100.0,1
2687,322,IMN,2009,100.0,1
2688,322,IMN,2010,100.0,1
2689,322,IMN,2011,100.0,1
2690,322,IMN,2012,100.0,1
2691,322,IMN,2013,100.0,1
2692,322,IMN,2014,100.0,1
2693,322,IMN,2015,100.0,1
2694,322,IMN,2016,100.0,1
2695,322,IMN,2017,100.0,1
2696,322,IMN,2018,100.0,1
2697,322,IMN,2019,100.0,1
2698,322,IMN,2020,100.0,1
2699,125,ISR,1990,100.0,1
2700,125,ISR,1991,100.0,1
2701,125,ISR,1992,100.0,1
2702,125,ISR,1993,100.0,1
2703,125,ISR,1994,100.0,1
2704,125,ISR,1995,100.0,1
2705,125,ISR,1996,100.0,1
2706,125,ISR,1997,100.0,1
2707,125,ISR,1998,100.0,1
2708,125,ISR,1999,100.0,1
2709,125,ISR,2000,100.0,1
2710,125,ISR,2001,100.0,1
2711,125,ISR,2002,100.0,1
2712,125,ISR,2003,100.0,1
2713,125,ISR,2004,100.0,1
2714,125,ISR,2005,100.0,1
2715,125,ISR,2006,100.0,1
2716,125,ISR,2007,100.0,1
2717,125,ISR,2008,100.0,1
2718,125,ISR,2009,100.0,1
2719,125,ISR,2010,100.0,1
2720,125,ISR,2011,100.0,1
2721,125,ISR,2012,100.0,1
2722,125,ISR,2013,100.0,1
2723,125,ISR,2014,100.0,1
2724,125,ISR,2015,100.0,1
2725,125,ISR,2016,100.0,1
2726,125,ISR,2017,100.0,1
2727,125,ISR,2018,100.0,1
2728,125,ISR,2019,100.0,1
2729,125,ISR,2020,100.0,1
2730,126,ITA,1990,100.0,1
2731,126,ITA,1991,100.0,1
2732,126,ITA,1992,100.0,1
2733,126,ITA,1993,100.0,1
2734,126,ITA,1994,100.0,1
2735,126,ITA,1995,100.0,1
2736,126,ITA,1996,100.0,1
2737,126,ITA,1997,100.0,1
2738,126,ITA,1998,100.0,1
2739,126,ITA,1999,100.0,1
2740,126,ITA,2000,100.0,1
2741,126,ITA,2001,100.0,1
2742,126,ITA,2002,100.0,1
2743,126,ITA,2003,100.0,1
2744,126,ITA,2004,100.0,1
2745,126,ITA,2005,100.0,1
2746,126,ITA,2006,100.0,1
2747,126,ITA,2007,100.0,1
2748,126,ITA,2008,100.0,1
2749,126,ITA,2009,100.0,1
2750,126,ITA,2010,100.0,1
2751,126,ITA,2011,100.0,1
2752,126,ITA,2012,100.0,1
2753,126,ITA,2013,100.0,1
2754,126,ITA,2014,100.0,1
2755,126,ITA,2015,100.0,1
2756,126,ITA,2016,100.0,1
2757,126,ITA,2017,100.0,1
2758,126,ITA,2018,100.0,1
2759,126,ITA,2019,100.0,1
2760,126,ITA,2020,100.0,1
2761,127,JAM,1990,70.33458709716797,1
2762,127,JAM,1991,77.22886657714844,1
2763,127,JAM,1992,78.03292083740234,1
2764,127,JAM,1993,78.83629608154297,1
2765,127,JAM,1994,79.63831329345703,1
2766,127,JAM,1995,80.43829345703125,1
2767,127,JAM,1996,85.70604705810547,1
2768,127,JAM,1997,82.02940368652344,1
2769,127,JAM,1998,82.81917572021484,1
2770,127,JAM,1999,84.55411529541016,1
2771,127,JAM,2000,84.39413452148438,1
2772,127,JAM,2001,87.70811462402344,1
2773,127,JAM,2002,86.68128967285156,1
2774,127,JAM,2003,86.60856628417969,1
2775,127,JAM,2004,87.33780670166016,1
2776,127,JAM,2005,88.0665054321289,1
2777,127,JAM,2006,88.79708099365234,1
2778,127,JAM,2007,89.53218078613281,1
2779,127,JAM,2008,92.0,1
2780,127,JAM,2009,91.02677917480467,1
2781,127,JAM,2010,92.1999969482422,1
2782,127,JAM,2011,91.0999984741211,1
2783,127,JAM,2012,93.0999984741211,1
2784,127,JAM,2013,93.9000015258789,1
2785,127,JAM,2014,93.3000030517578,1
2786,127,JAM,2015,94.9000015258789,1
2787,127,JAM,2016,96.73798370361328,1
2788,127,JAM,2017,97.60958099365234,1
2789,127,JAM,2018,98.48712158203124,1
2790,127,JAM,2019,99.36762237548828,1
2791,127,JAM,2020,100.0,1
2792,128,JPN,1990,100.0,1
2793,128,JPN,1991,100.0,1
2794,128,JPN,1992,100.0,1
2795,128,JPN,1993,100.0,1
2796,128,JPN,1994,100.0,1
2797,128,JPN,1995,100.0,1
2798,128,JPN,1996,100.0,1
2799,128,JPN,1997,100.0,1
2800,128,JPN,1998,100.0,1
2801,128,JPN,1999,100.0,1
2802,128,JPN,2000,100.0,1
2803,128,JPN,2001,100.0,1
2804,128,JPN,2002,100.0,1
2805,128,JPN,2003,100.0,1
2806,128,JPN,2004,100.0,1
2807,128,JPN,2005,100.0,1
2808,128,JPN,2006,100.0,1
2809,128,JPN,2007,100.0,1
2810,128,JPN,2008,100.0,1
2811,128,JPN,2009,100.0,1
2812,128,JPN,2010,100.0,1
2813,128,JPN,2011,100.0,1
2814,128,JPN,2012,100.0,1
2815,128,JPN,2013,100.0,1
2816,128,JPN,2014,100.0,1
2817,128,JPN,2015,100.0,1
2818,128,JPN,2016,100.0,1
2819,128,JPN,2017,100.0,1
2820,128,JPN,2018,100.0,1
2821,128,JPN,2019,100.0,1
2822,128,JPN,2020,100.0,1
2823,129,JOR,1990,96.8000030517578,1
2824,129,JOR,1991,97.85468292236328,1
2825,129,JOR,1992,97.97486114501952,1
2826,129,JOR,1993,98.0943603515625,1
2827,129,JOR,1994,98.2125015258789,1
2828,129,JOR,1995,98.32859802246094,1
2829,129,JOR,1996,98.44197845458984,1
2830,129,JOR,1997,98.9000015258789,1
2831,129,JOR,1998,98.65785217285156,1
2832,129,JOR,1999,98.7589111328125,1
2833,129,JOR,2000,98.93427276611328,1
2834,129,JOR,2001,98.97806549072266,1
2835,129,JOR,2002,99.5,1
2836,129,JOR,2003,99.04524993896484,1
2837,129,JOR,2004,99.1734390258789,1
2838,129,JOR,2005,99.10089111328124,1
2839,129,JOR,2006,100.0,1
2840,129,JOR,2007,98.8000030517578,1
2841,129,JOR,2008,100.0,1
2842,129,JOR,2009,99.4000015258789,1
2843,129,JOR,2010,100.0,1
2844,129,JOR,2011,99.6515655517578,1
2845,129,JOR,2012,99.5,1
2846,129,JOR,2013,99.7014389038086,1
2847,129,JOR,2014,99.74849700927734,1
2848,129,JOR,2015,99.8981704711914,1
2849,129,JOR,2016,99.95882415771484,1
2850,129,JOR,2017,100.0,1
2851,129,JOR,2018,99.9000015258789,1
2852,129,JOR,2019,100.0,1
2853,129,JOR,2020,99.9000015258789,1
2854,130,KAZ,1995,99.9000015258789,1
2855,130,KAZ,1996,99.1921157836914,1
2856,130,KAZ,1997,99.26947021484376,1
2857,130,KAZ,1998,99.3427505493164,1
2858,130,KAZ,1999,97.0,1
2859,130,KAZ,2000,99.50955963134766,1
2860,130,KAZ,2001,99.6500015258789,1
2861,130,KAZ,2002,99.80999755859376,1
2862,130,KAZ,2003,99.91999816894533,1
2863,130,KAZ,2004,99.95999908447266,1
2864,130,KAZ,2005,100.0,1
2865,130,KAZ,2006,99.76654815673828,1
2866,130,KAZ,2007,100.0,1
2867,130,KAZ,2008,100.0,1
2868,130,KAZ,2009,100.0,1
2869,130,KAZ,2010,100.0,1
2870,130,KAZ,2011,99.79747009277344,1
2871,130,KAZ,2012,100.0,1
2872,130,KAZ,2013,100.0,1
2873,130,KAZ,2014,100.0,1
2874,130,KAZ,2015,100.0,1
2875,130,KAZ,2016,100.0,1
2876,130,KAZ,2017,100.0,1
2877,130,KAZ,2018,100.0,1
2878,130,KAZ,2019,100.0,1
2879,130,KAZ,2020,100.0,1
2880,131,KEN,1993,10.899999618530272,0
2881,131,KEN,1994,3.4734368324279785,0
2882,131,KEN,1995,5.427343368530273,0
2883,131,KEN,1996,7.378530502319336,0
2884,131,KEN,1997,9.32631778717041,0
2885,131,KEN,1998,14.5,0
2886,131,KEN,1999,13.208891868591309,0
2887,131,KEN,2000,15.131171226501465,0
2888,131,KEN,2001,17.033084869384766,0
2889,131,KEN,2002,18.927413940429688,0
2890,131,KEN,2003,16.0,0
2891,131,KEN,2004,22.702714920043945,0
2892,131,KEN,2005,24.58838653564453,0
2893,131,KEN,2006,26.475929260253903,0
2894,131,KEN,2007,28.36799430847168,1
2895,131,KEN,2008,30.267290115356445,1
2896,131,KEN,2009,23.0,0
2897,131,KEN,2010,19.200000762939453,0
2898,131,KEN,2011,36.0356559753418,1
2899,131,KEN,2012,37.990966796875,1
2900,131,KEN,2013,39.96610641479492,1
2901,131,KEN,2014,36.0,1
2902,131,KEN,2015,41.59999847412109,1
2903,131,KEN,2016,53.09999847412109,1
2904,131,KEN,2017,55.976409912109375,1
2905,131,KEN,2018,61.28457260131836,1
2906,131,KEN,2019,69.69999694824219,1
2907,131,KEN,2020,71.43794250488281,1
2908,132,KIR,2000,55.12489700317383,1
2909,132,KIR,2001,56.91902542114258,1
2910,132,KIR,2002,58.70556640625,1
2911,132,KIR,2003,60.48687744140625,1
2912,132,KIR,2004,62.26529693603516,1
2913,132,KIR,2005,69.67640686035156,1
2914,132,KIR,2006,68.80000305175781,1
